State: [[ 0.60972727  1.          0.63196874  1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: -5, Episode: 1, Step: 2
  0.75      ]], Action: 0, Reward: 25, Score: -1447.75, Episode: 1, Step: 1360
State: [[0.68152666 1.         0.35645487 0.70750273 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -1422.75, Episode: 1, Step: 1361
State: [[0.57897961 1.         0.4345478  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -1397.75, Episode: 1, Step: 1362
State: [[0.59857862 1.         0.75620879 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -1372.75, Episode: 1, Step: 1363
State: [[0.7000533 1.        1.        1.        0.25      0.75      0.       ]], Action: 0, Reward: 25, Score: -1347.75, Episode: 1, Step: 1364
State: [[ 0.99191287  1.          1.          1.          0.5         0.5
  -0.25      ]], Action: 1, Reward: -5, Score: -1352.75, Episode: 1, Step: 1365
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.5 ]], Action: 3, Reward: -5, Score: -1357.75, Episode: 1, Step: 1366
State: [[ 1.    1.    1.    1.    1.    0.   -0.75]], Action: 3, Reward: -5, Score: -1362.75, Episode: 1, Step: 1367
State: [[ 0.97194972  1.          1.          1.          1.25       -0.25
  -1.        ]], Action: 3, Reward: -7.5, Score: -1370.25, Episode: 1, Step: 1368
State: [[ 0.91481865  1.          1.          1.          1.5        -0.5
  -1.25      ]], Action: 3, Reward: -8.75, Score: -1379.0, Episode: 1, Step: 1369
State: [[ 0.90120775  1.          0.98996827  1.          1.75       -0.75
  -1.5       ]], Action: 3, Reward: -10.0, Score: -1389.0, Episode: 1, Step: 1370
State: [[ 0.87826502  1.          0.86047601  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: -11.25, Score: -1400.25, Episode: 1, Step: 1371
State: [[ 0.914114    1.          0.67255211  0.95470008  0.5         0.5
  -2.        ]], Action: 3, Reward: 20, Score: -1380.25, Episode: 1, Step: 1372
State: [[1.         1.         0.56239162 0.70579612 0.25       0.25
  0.75      ]], Action: 3, Reward: 20, Score: -1360.25, Episode: 1, Step: 1373
State: [[1.         0.84607234 0.47384607 0.44496331 0.25       0.
  0.75      ]], Action: 0, Reward: 25, Score: -1335.25, Episode: 1, Step: 1374
State: [[0.76339154 1.         0.35493274 0.54936419 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -1310.25, Episode: 1, Step: 1375
State: [[0.57084216 1.         0.38188643 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -1285.25, Episode: 1, Step: 1376
State: [[0.5767369  1.         0.67376944 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -1260.25, Episode: 1, Step: 1377
State: [[0.64896635 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -1235.25, Episode: 1, Step: 1378
State: [[ 0.87469565  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 1, Reward: -5, Score: -1240.25, Episode: 1, Step: 1379
State: [[ 1.   1.   1.   1.   0.5  0.5 -0.5]], Action: 3, Reward: 20, Score: -1220.25, Episode: 1, Step: 1380
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.75]], Action: 3, Reward: -5, Score: -1225.25, Episode: 1, Step: 1381
State: [[ 0.92794604  1.          1.          1.          1.          0.
  -1.        ]], Action: 3, Reward: -5, Score: -1230.25, Episode: 1, Step: 1382
State: [[ 0.89392501  1.          1.          1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -8.75, Score: -1239.0, Episode: 1, Step: 1383
State: [[ 0.8723751   1.          0.91745381  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: -1219.0, Episode: 1, Step: 1384
State: [[ 0.8604665   1.          0.75332307  1.          0.25        0.75
  -1.75      ]], Action: 3, Reward: 20, Score: -1199.0, Episode: 1, Step: 1385
State: [[0.92085894 1.         0.59933067 0.86231837 0.25       0.5
  0.75      ]], Action: 3, Reward: 20, Score: -1179.0, Episode: 1, Step: 1386
State: [[1.         1.         0.51276053 0.60961792 0.25       0.25
  0.75      ]], Action: 0, Reward: 25, Score: -1154.0, Episode: 1, Step: 1387
State: [[0.77985703 1.         0.4544496  0.79019822 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -1129.0, Episode: 1, Step: 1388
State: [[0.65854939 1.         0.52078958 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -1104.0, Episode: 1, Step: 1389
State: [[0.67041914 1.         0.81199196 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -1079.0, Episode: 1, Step: 1390
State: [[0.75773856 1.         0.93566694 0.97529332 0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -1054.0, Episode: 1, Step: 1391
State: [[ 0.96663182  1.          0.88025367  1.          0.5         0.5
  -0.25      ]], Action: 1, Reward: -5, Score: -1059.0, Episode: 1, Step: 1392
State: [[ 0.89843003  1.          0.9136668   1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 20, Score: -1039.0, Episode: 1, Step: 1393
State: [[ 0.92164892  1.          0.71704649  1.          0.5         0.5
  -0.75      ]], Action: 3, Reward: 20, Score: -1019.0, Episode: 1, Step: 1394
State: [[1.         1.         0.60669125 0.8156707  0.25       0.25
  0.75      ]], Action: 3, Reward: 20, Score: -999.0, Episode: 1, Step: 1395
State: [[1.         0.99226691 0.52819058 0.55297998 0.25       0.
  0.75      ]], Action: 0, Reward: 25, Score: -974.0, Episode: 1, Step: 1396
State: [[0.76534609 1.         0.43033215 0.7581345  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -949.0, Episode: 1, Step: 1397
State: [[0.63813611 1.         0.49700583 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -924.0, Episode: 1, Step: 1398
State: [[0.65400916 1.         0.82155944 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -899.0, Episode: 1, Step: 1399
State: [[0.73250846 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -874.0, Episode: 1, Step: 1400
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 1, Reward: -5, Score: -879.0, Episode: 1, Step: 1401
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.5 ]], Action: 3, Reward: -5, Score: -884.0, Episode: 1, Step: 1402
State: [[ 1.    1.    1.    1.    1.    0.   -0.75]], Action: 3, Reward: -5, Score: -889.0, Episode: 1, Step: 1403
State: [[ 1.    1.    1.    1.    1.25 -0.25 -1.  ]], Action: 3, Reward: -7.5, Score: -896.5, Episode: 1, Step: 1404
State: [[ 1.    1.    1.    1.    1.5  -0.5  -1.25]], Action: 3, Reward: -8.75, Score: -905.25, Episode: 1, Step: 1405
State: [[ 1.    1.    1.    1.    1.75 -0.75 -1.5 ]], Action: 3, Reward: -10.0, Score: -915.25, Episode: 1, Step: 1406
State: [[ 1.00378785  1.          1.          1.          2.         -1.
  -1.75      ]], Action: 1, Reward: -5, Score: -920.25, Episode: 1, Step: 1407
State: [[ 1.    1.    1.    1.    2.25 -1.25 -2.  ]], Action: 1, Reward: -6.25, Score: -926.5, Episode: 1, Step: 1408
State: [[ 1.    1.    1.    1.    2.5  -1.5  -2.25]], Action: 1, Reward: -7.5, Score: -934.0, Episode: 1, Step: 1409
State: [[ 1.    1.    1.    1.    2.75 -1.75 -2.5 ]], Action: 1, Reward: -8.75, Score: -942.75, Episode: 1, Step: 1410
State: [[ 1.    1.    1.    1.    3.   -2.   -2.75]], Action: 1, Reward: -10.0, Score: -952.75, Episode: 1, Step: 1411
State: [[ 1.    1.    1.    1.    3.25 -2.25 -3.  ]], Action: 1, Reward: -11.25, Score: -964.0, Episode: 1, Step: 1412
State: [[ 1.    1.    1.    1.    3.5  -2.5  -3.25]], Action: 1, Reward: -12.5, Score: -976.5, Episode: 1, Step: 1413
State: [[ 1.    1.    1.    1.    3.75 -2.75 -3.5 ]], Action: 1, Reward: -13.75, Score: -990.25, Episode: 1, Step: 1414
State: [[ 1.    1.    1.    1.    4.   -3.   -3.75]], Action: 2, Reward: -3, Score: -993.25, Episode: 1, Step: 1415
State: [[ 1.    1.    1.    1.    4.25 -3.25 -4.  ]], Action: 2, Reward: -3.75, Score: -997.0, Episode: 1, Step: 1416
State: [[ 1.    1.    1.    1.    4.5  -3.5  -4.25]], Action: 2, Reward: -4.5, Score: -1001.5, Episode: 1, Step: 1417
State: [[ 1.    1.    1.    1.    4.75 -3.75 -4.5 ]], Action: 2, Reward: -5.25, Score: -1006.75, Episode: 1, Step: 1418
State: [[ 1.    1.    1.    1.    5.   -4.   -4.75]], Action: 2, Reward: -6.0, Score: -1012.75, Episode: 1, Step: 1419
State: [[ 1.    1.    1.    1.    5.25 -4.25 -5.  ]], Action: 2, Reward: -6.75, Score: -1019.5, Episode: 1, Step: 1420
State: [[ 1.          0.93549624  1.          0.99536938  5.5        -4.5
  -5.25      ]], Action: 2, Reward: -7.5, Score: -1027.0, Episode: 1, Step: 1421
State: [[ 1.          0.75175587  1.          0.89339734  0.25       -4.75
   0.75      ]], Action: 2, Reward: -8.25, Score: -1035.25, Episode: 1, Step: 1422
State: [[ 1.          0.58888905  1.          0.73719358  0.25       -5.
   0.75      ]], Action: 0, Reward: 25, Score: -1010.25, Episode: 1, Step: 1423
State: [[ 1.          0.60461287  0.8413739   0.51263235  0.25       -5.25
   0.75      ]], Action: 0, Reward: 25, Score: -985.25, Episode: 1, Step: 1424
State: [[ 1.          0.83502626  0.45311185  0.43600236  0.25       -5.5
   0.75      ]], Action: 0, Reward: 25, Score: -960.25, Episode: 1, Step: 1425
State: [[0.7400127  1.         0.34478547 0.5769081  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -935.25, Episode: 1, Step: 1426
State: [[0.57133805 1.         0.3707863  1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -910.25, Episode: 1, Step: 1427
State: [[0.57690522 1.         0.70777664 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -885.25, Episode: 1, Step: 1428
State: [[0.70411445 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -860.25, Episode: 1, Step: 1429
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 1, Reward: -5, Score: -865.25, Episode: 1, Step: 1430
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.5 ]], Action: 3, Reward: -5, Score: -870.25, Episode: 1, Step: 1431
State: [[ 1.    1.    1.    1.    1.    0.   -0.75]], Action: 3, Reward: -5, Score: -875.25, Episode: 1, Step: 1432
State: [[ 1.    1.    1.    1.    1.25 -0.25 -1.  ]], Action: 3, Reward: -7.5, Score: -882.75, Episode: 1, Step: 1433
State: [[ 1.    1.    1.    1.    1.5  -0.5  -1.25]], Action: 3, Reward: -8.75, Score: -891.5, Episode: 1, Step: 1434
State: [[ 1.    1.    1.    1.    1.75 -0.75 -1.5 ]], Action: 3, Reward: -10.0, Score: -901.5, Episode: 1, Step: 1435
State: [[ 1.    1.    1.    1.    2.   -1.   -1.75]], Action: 3, Reward: -11.25, Score: -912.75, Episode: 1, Step: 1436
State: [[ 1.          1.          0.91149807  1.          2.25       -1.25
  -2.        ]], Action: 3, Reward: -12.5, Score: -925.25, Episode: 1, Step: 1437
State: [[ 1.          1.          0.75625025  0.75720327  0.25       -1.5
   0.75      ]], Action: 3, Reward: -13.75, Score: -939.0, Episode: 1, Step: 1438
State: [[ 1.          0.91579533  0.7391648   0.63355416  0.25       -1.75
   0.75      ]], Action: 3, Reward: -50, Score: -989.0, Episode: 1, Step: 1439
State: [[ 1.          0.59272281  0.80221663  0.48672706  0.25       -2.
   0.75      ]], Action: 0, Reward: 25, Score: -964.0, Episode: 1, Step: 1440
State: [[ 1.          0.82645844  0.42635865  0.41668401  0.25       -2.25
   0.75      ]], Action: 0, Reward: 25, Score: -939.0, Episode: 1, Step: 1441
State: [[0.8162936  1.         0.34279019 0.45522821 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -914.0, Episode: 1, Step: 1442
State: [[0.71077082 1.         0.32412777 0.51872288 0.25       0.75
  0.75      ]], Action: 4, Reward: -50, Score: -964.0, Episode: 1, Step: 1443
State: [[1.         0.6967232  0.27294559 0.27543832 0.25       0.5
  0.75      ]], Action: 0, Reward: 25, Score: -939.0, Episode: 1, Step: 1444
State: [[0.55295174 1.         0.20085909 0.3537306  0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -914.0, Episode: 1, Step: 1445
State: [[0.42560681 1.         0.24880123 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -889.0, Episode: 1, Step: 1446
State: [[0.47504525 1.         0.97563741 0.97783089 0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -864.0, Episode: 1, Step: 1447
State: [[0.71940266 1.         0.85127955 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -839.0, Episode: 1, Step: 1448
State: [[ 0.90343743  1.          0.94697494  1.          0.5         0.5
  -0.25      ]], Action: 1, Reward: -5, Score: -844.0, Episode: 1, Step: 1449
State: [[ 0.91670431  1.          1.          1.          0.75        0.25
  -0.5       ]], Action: 3, Reward: -5, Score: -849.0, Episode: 1, Step: 1450
State: [[ 0.89135508  1.          0.91047836  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: -854.0, Episode: 1, Step: 1451
State: [[ 0.90570728  1.          0.71737028  1.          0.5         0.5
  -1.        ]], Action: 3, Reward: 20, Score: -834.0, Episode: 1, Step: 1452
State: [[1.         1.         0.55980524 0.67859298 0.25       0.25
  0.75      ]], Action: 3, Reward: 20, Score: -814.0, Episode: 1, Step: 1453
State: [[0.96147165 0.77560983 0.47999025 0.41661829 0.25       0.
  0.75      ]], Action: 0, Reward: 25, Score: -789.0, Episode: 1, Step: 1454
State: [[0.77320838 1.         0.33205191 0.47800368 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -764.0, Episode: 1, Step: 1455
State: [[0.55940525 1.         0.3284347  0.81642756 0.25       0.75
  0.75      ]], Action: 0, Reward: 25, Score: -739.0, Episode: 1, Step: 1456
State: [[0.5520203  1.         0.65623344 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 25, Score: -714.0, Episode: 1, Step: 1457
State: [[0.65351922 1.         1.         1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -689.0, Episode: 1, Step: 1458
State: [[1.  1.  1.  1.  0.5 0.5 0. ]], Action: 0, Reward: 25, Score: -664.0, Episode: 1, Step: 1459
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.25]], Action: 1, Reward: -5, Score: -669.0, Episode: 1, Step: 1460
State: [[ 1.   1.   1.   1.   1.   0.  -0.5]], Action: 3, Reward: -5, Score: -674.0, Episode: 1, Step: 1461
State: [[ 1.    1.    1.    1.    1.25 -0.25 -0.75]], Action: 3, Reward: -6.25, Score: -680.25, Episode: 1, Step: 1462
State: [[ 1.   1.   1.   1.   1.5 -0.5 -1. ]], Action: 3, Reward: -7.5, Score: -687.75, Episode: 1, Step: 1463
State: [[ 1.    1.    1.    1.    1.75 -0.75 -1.25]], Action: 3, Reward: -8.75, Score: -696.5, Episode: 1, Step: 1464
State: [[ 1.   1.   1.   1.   2.  -1.  -1.5]], Action: 3, Reward: -10.0, Score: -706.5, Episode: 1, Step: 1465
State: [[ 1.    1.    1.    1.    2.25 -1.25 -1.75]], Action: 3, Reward: -11.25, Score: -717.75, Episode: 1, Step: 1466
State: [[ 1.   1.   1.   1.   2.5 -1.5 -2. ]], Action: 1, Reward: -5, Score: -722.75, Episode: 1, Step: 1467
State: [[ 1.    1.    1.    1.    2.75 -1.75 -2.25]], Action: 1, Reward: -6.25, Score: -729.0, Episode: 1, Step: 1468
State: [[ 1.   1.   1.   1.   3.  -2.  -2.5]], Action: 1, Reward: -7.5, Score: -736.5, Episode: 1, Step: 1469
State: [[ 1.    1.    1.    1.    3.25 -2.25 -2.75]], Action: 1, Reward: -8.75, Score: -745.25, Episode: 1, Step: 1470
State: [[ 1.   1.   1.   1.   3.5 -2.5 -3. ]], Action: 1, Reward: -10.0, Score: -755.25, Episode: 1, Step: 1471
State: [[ 1.    1.    1.    1.    3.75 -2.75 -3.25]], Action: 2, Reward: -3, Score: -758.25, Episode: 1, Step: 1472
State: [[ 1.   1.   1.   1.   4.  -3.  -3.5]], Action: 2, Reward: -3.75, Score: -762.0, Episode: 1, Step: 1473
State: [[ 1.    1.    1.    1.    4.25 -3.25 -3.75]], Action: 2, Reward: -4.5, Score: -766.5, Episode: 1, Step: 1474
State: [[ 1.   1.   1.   1.   4.5 -3.5 -4. ]], Action: 2, Reward: -5.25, Score: -771.75, Episode: 1, Step: 1475
State: [[ 1.          1.          1.          0.91129057  4.75       -3.75
  -4.25      ]], Action: 2, Reward: -6.0, Score: -777.75, Episode: 1, Step: 1476
State: [[ 1.          1.          0.80155242  0.78044635  0.25       -4.
   0.75      ]], Action: 2, Reward: -6.75, Score: -784.5, Episode: 1, Step: 1477
State: [[ 1.          1.          0.65772881  0.65633284  0.25       -4.25
   0.75      ]], Action: 0, Reward: 25, Score: -759.5, Episode: 1, Step: 1478
State: [[ 1.          1.          0.60495024  1.          0.5        -4.5
   0.5       ]], Action: 0, Reward: 25, Score: -734.5, Episode: 1, Step: 1479
State: [[ 1.    1.    1.    1.    0.75 -4.75  0.25]], Action: 0, Reward: 25, Score: -709.5, Episode: 1, Step: 1480
State: [[0.59777066 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -684.5, Episode: 1, Step: 1481
State: [[ 1.    1.    1.    1.    0.5   0.5  -0.25]], Action: 1, Reward: -5, Score: -689.5, Episode: 1, Step: 1482
State: [[ 1.    1.    1.    1.    0.75  0.25 -0.5 ]], Action: 3, Reward: -5, Score: -694.5, Episode: 1, Step: 1483
State: [[ 1.    1.    1.    1.    1.    0.   -0.75]], Action: 3, Reward: -5, Score: -699.5, Episode: 1, Step: 1484
State: [[ 0.97681145  1.          1.          1.          1.25       -0.25
  -1.        ]], Action: 3, Reward: -7.5, Score: -707.0, Episode: 1, Step: 1485
State: [[ 0.8091088  1.         1.         1.         0.25       0.75
  -1.25     ]], Action: 3, Reward: -8.75, Score: -715.75, Episode: 1, Step: 1486
State: [[ 0.79326752  1.          1.          1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: 20, Score: -695.75, Episode: 1, Step: 1487
State: [[ 1.          1.          0.80479139  1.          0.5         0.5
  -1.75      ]], Action: 3, Reward: 20, Score: -675.75, Episode: 1, Step: 1488
State: [[ 1.          1.          0.55447262  1.          0.75        0.25
  -2.        ]], Action: 3, Reward: 20, Score: -655.75, Episode: 1, Step: 1489
State: [[1.         1.         0.41726294 0.7648558  0.25       0.
  0.75      ]], Action: 3, Reward: -5, Score: -660.75, Episode: 1, Step: 1490
State: [[ 1.          1.          0.57821884  0.4685493   0.25       -0.25
   0.75      ]], Action: 0, Reward: 25, Score: -635.75, Episode: 1, Step: 1491
State: [[ 1.          1.          0.36310298  1.          0.5        -0.5
   0.5       ]], Action: 0, Reward: 25, Score: -610.75, Episode: 1, Step: 1492
State: [[0.55192225 1.         0.6647465  1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 25, Score: -585.75, Episode: 1, Step: 1493
State: [[0.61062668 1.         1.         1.         0.25       0.75
  0.        ]], Action: 0, Reward: 25, Score: -560.75, Episode: 1, Step: 1494
State: [[ 0.8133488  1.         1.         1.         0.25       0.75
  -0.25     ]], Action: 1, Reward: -5, Score: -565.75, Episode: 1, Step: 1495
