State, Action, Reward, Score, Episode, Step
State: [[ 0.48155462  1.          0.66076514  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3685.25, Episode: 1, Step: 1309
State: [[ 0.47540055  1.          0.57108988  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3675.25, Episode: 1, Step: 1310
State: [[ 0.46746522  1.          0.36139358  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: -3680.25, Episode: 1, Step: 1311
State: [[ 0.45682573  1.          0.2861028   1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3685.25, Episode: 1, Step: 1312
State: [[ 0.44423269  1.          0.22940898  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: -3690.25, Episode: 1, Step: 1313
State: [[0.4367371  1.         0.18283812 0.58498403 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3695.25, Episode: 1, Step: 1314
State: [[0.4372709  1.         0.15428544 0.49320194 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3685.25, Episode: 1, Step: 1315
State: [[0.40049033 1.         0.15317047 0.53953574 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3675.25, Episode: 1, Step: 1316
State: [[0.37484825 1.         0.17754889 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3665.25, Episode: 1, Step: 1317
State: [[0.37667033 1.         0.24583187 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3655.25, Episode: 1, Step: 1318
State: [[0.38848037 1.         0.48076799 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3645.25, Episode: 1, Step: 1319
State: [[ 0.40915744  1.          0.58872173  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: -3650.25, Episode: 1, Step: 1320
State: [[ 0.40799348  1.          0.52661607  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3655.25, Episode: 1, Step: 1321
State: [[ 0.40122391  1.          0.46668532  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: -3660.25, Episode: 1, Step: 1322
State: [[ 0.3929754  1.         0.2455608  1.         0.25       0.75
  -1.       ]], Action: 3, Reward: -5, Score: -3665.25, Episode: 1, Step: 1323
State: [[ 0.38247475  1.          0.19462205  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3670.25, Episode: 1, Step: 1324
State: [[0.3710706  1.         0.15845481 0.61355157 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3675.25, Episode: 1, Step: 1325
State: [[0.36278094 1.         0.12553437 0.49006409 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3665.25, Episode: 1, Step: 1326
State: [[0.3370872  1.         0.13282001 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3655.25, Episode: 1, Step: 1327
State: [[0.33322924 1.         0.16671733 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3645.25, Episode: 1, Step: 1328
State: [[0.3440762  1.         0.41557133 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3635.25, Episode: 1, Step: 1329
State: [[ 0.36442695  1.          0.51485862  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: -3640.25, Episode: 1, Step: 1330
State: [[ 0.36396247  1.          0.47578408  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3645.25, Episode: 1, Step: 1331
State: [[ 0.35754542  1.          0.41988308  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: -3650.25, Episode: 1, Step: 1332
State: [[ 0.3486128   1.          0.19551824  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: -3655.25, Episode: 1, Step: 1333
State: [[ 0.33590402  1.          0.1461504   1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3660.25, Episode: 1, Step: 1334
State: [[0.32248527 1.         0.11073674 0.50195815 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3665.25, Episode: 1, Step: 1335
State: [[0.31443396 1.         0.086734   0.4023806  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3655.25, Episode: 1, Step: 1336
State: [[0.28975541 1.         0.08753132 0.4526851  0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3645.25, Episode: 1, Step: 1337
State: [[0.2757864  1.         0.10126891 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3635.25, Episode: 1, Step: 1338
State: [[0.28011092 1.         0.1471518  1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3625.25, Episode: 1, Step: 1339
State: [[0.29352471 1.         0.37843613 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3615.25, Episode: 1, Step: 1340
State: [[ 0.31380827  1.          0.46832966  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: -3620.25, Episode: 1, Step: 1341
State: [[ 0.31322217  1.          0.4168584   1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3625.25, Episode: 1, Step: 1342
State: [[ 0.30657948  1.          0.36518099  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: -3630.25, Episode: 1, Step: 1343
State: [[ 0.29614769  1.          0.14002851  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: -3635.25, Episode: 1, Step: 1344
State: [[ 0.28118672  1.          0.10179418  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3640.25, Episode: 1, Step: 1345
State: [[0.26771164 1.         0.07327518 0.40955657 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3645.25, Episode: 1, Step: 1346
State: [[0.25934186 1.         0.05739449 0.33456539 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3635.25, Episode: 1, Step: 1347
State: [[0.23625279 1.         0.05768398 0.38167411 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3625.25, Episode: 1, Step: 1348
State: [[0.22383913 1.         0.06698474 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3615.25, Episode: 1, Step: 1349
State: [[0.22599171 1.         0.09440204 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3605.25, Episode: 1, Step: 1350
State: [[0.2400414  1.         0.310275   0.99807889 0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3595.25, Episode: 1, Step: 1351
State: [[ 0.26668976  1.          0.97055357  0.9720824   0.25        0.75
  -0.25      ]], Action: 0, Reward: -50, Score: -3645.25, Episode: 1, Step: 1352
State: [[ 0.31535033  1.          0.90022331  0.96305615  0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3650.25, Episode: 1, Step: 1353
State: [[0.3109749  1.         0.85119534 0.87592748 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3655.25, Episode: 1, Step: 1354
State: [[0.30585592 1.         0.38145215 0.76876272 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3645.25, Episode: 1, Step: 1355
State: [[0.33688446 1.         0.7297609  0.78133139 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3635.25, Episode: 1, Step: 1356
State: [[0.40095649 1.         0.66253894 0.84862743 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3625.25, Episode: 1, Step: 1357
State: [[0.4789302  1.         0.63385366 0.89245727 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3615.25, Episode: 1, Step: 1358
State: [[0.63395412 1.         0.63399782 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3605.25, Episode: 1, Step: 1359
State: [[0.78654627 1.         0.68357977 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3595.25, Episode: 1, Step: 1360
State: [[0.77510571 1.         0.81087879 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3585.25, Episode: 1, Step: 1361
State: [[ 0.78159763  1.          0.890374    1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: -3575.25, Episode: 1, Step: 1362
State: [[ 0.77503845  1.          0.83585247  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: -3565.25, Episode: 1, Step: 1363
State: [[ 0.76168894  1.          0.71305348  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3555.25, Episode: 1, Step: 1364
State: [[ 0.75562403  1.          0.59135906  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: -3545.25, Episode: 1, Step: 1365
State: [[0.76693167 1.         0.52096333 0.89721272 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: -3535.25, Episode: 1, Step: 1366
State: [[0.79102337 1.         0.47001626 0.79154429 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3525.25, Episode: 1, Step: 1367
State: [[0.72118923 1.         0.46826541 0.86792151 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3515.25, Episode: 1, Step: 1368
State: [[0.67620866 1.         0.49844556 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3505.25, Episode: 1, Step: 1369
State: [[0.66325462 1.         0.58194524 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3495.25, Episode: 1, Step: 1370
State: [[0.66817653 1.         0.74647168 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3485.25, Episode: 1, Step: 1371
State: [[ 0.68046581  1.          0.84103987  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: -3475.25, Episode: 1, Step: 1372
State: [[ 0.67690651  1.          0.78953056  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: -3465.25, Episode: 1, Step: 1373
State: [[ 0.6674413   1.          0.66692615  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3455.25, Episode: 1, Step: 1374
State: [[ 0.65110542  1.          0.50939575  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: -3445.25, Episode: 1, Step: 1375
State: [[ 0.64574139  1.          0.44112687  0.92188459  0.25        0.75
  -1.25      ]], Action: 3, Reward: 10, Score: -3435.25, Episode: 1, Step: 1376
State: [[0.65124213 1.         0.37685303 0.77016066 0.25       0.75
  0.75      ]], Action: 3, Reward: 10, Score: -3425.25, Episode: 1, Step: 1377
State: [[0.66718101 1.         0.3340079  0.67715146 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3415.25, Episode: 1, Step: 1378
State: [[0.60374002 1.         0.33096466 0.73846486 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3405.25, Episode: 1, Step: 1379
State: [[0.56764163 1.         0.34943743 0.85538365 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3395.25, Episode: 1, Step: 1380
State: [[0.55614362 1.         0.39323865 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3385.25, Episode: 1, Step: 1381
State: [[0.55943877 1.         0.52044544 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3375.25, Episode: 1, Step: 1382
State: [[0.57317959 1.         0.72167592 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3365.25, Episode: 1, Step: 1383
State: [[ 0.59597638  1.          0.86154791  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: -3355.25, Episode: 1, Step: 1384
State: [[ 0.59431236  1.          0.77084769  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: -3345.25, Episode: 1, Step: 1385
State: [[ 0.58695614  1.          0.67193985  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3335.25, Episode: 1, Step: 1386
State: [[ 0.57521594  1.          0.47251898  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: -3325.25, Episode: 1, Step: 1387
State: [[ 0.56230597  1.          0.38270284  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3330.25, Episode: 1, Step: 1388
State: [[0.55581118 1.         0.33176225 0.81678414 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3335.25, Episode: 1, Step: 1389
State: [[0.5567251  1.         0.28024087 0.68307691 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3325.25, Episode: 1, Step: 1390
State: [[0.52461623 1.         0.28682835 0.76319736 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3315.25, Episode: 1, Step: 1391
State: [[0.50628024 1.         0.32618705 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3305.25, Episode: 1, Step: 1392
State: [[0.50871194 1.         0.41504107 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3295.25, Episode: 1, Step: 1393
State: [[0.52287194 1.         0.64968398 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3285.25, Episode: 1, Step: 1394
State: [[ 0.54526886  1.          0.79794622  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: -3275.25, Episode: 1, Step: 1395
State: [[ 0.5438832   1.          0.70538056  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: 10, Score: -3265.25, Episode: 1, Step: 1396
State: [[ 0.53946011  1.          0.6441876   1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3255.25, Episode: 1, Step: 1397
State: [[ 0.52989031  1.          0.43781296  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: -3245.25, Episode: 1, Step: 1398
State: [[ 0.51666586  1.          0.34303279  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3250.25, Episode: 1, Step: 1399
State: [[0.50517802 1.         0.27657328 0.7678753  0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3255.25, Episode: 1, Step: 1400
State: [[0.5032325  1.         0.23760803 0.64941031 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3245.25, Episode: 1, Step: 1401
State: [[0.4756007  1.         0.25008192 0.74457872 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3235.25, Episode: 1, Step: 1402
State: [[0.46609575 1.         0.29744706 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3225.25, Episode: 1, Step: 1403
State: [[0.47150588 1.         0.53314318 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3215.25, Episode: 1, Step: 1404
State: [[0.48573666 1.         0.61832161 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3205.25, Episode: 1, Step: 1405
State: [[ 0.51338579  1.          1.          1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: 10, Score: -3195.25, Episode: 1, Step: 1406
State: [[ 0.51011233  1.          0.69353336  1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3200.25, Episode: 1, Step: 1407
State: [[ 0.50540729  1.          0.61683841  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: 10, Score: -3190.25, Episode: 1, Step: 1408
State: [[ 0.49802851  1.          0.42148976  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: 10, Score: -3180.25, Episode: 1, Step: 1409
State: [[ 0.48595223  1.          0.32740624  1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3185.25, Episode: 1, Step: 1410
State: [[ 0.4734175   1.          0.26098177  1.          0.25        0.75
  -1.5       ]], Action: 3, Reward: -5, Score: -3190.25, Episode: 1, Step: 1411
State: [[0.46660179 1.         0.20993007 0.62421932 0.25       0.75
  0.75      ]], Action: 3, Reward: -5, Score: -3195.25, Episode: 1, Step: 1412
State: [[0.46891134 1.         0.17646651 0.51791697 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3185.25, Episode: 1, Step: 1413
State: [[0.4282163  1.         0.1749914  0.57920034 0.25       0.75
  0.75      ]], Action: 0, Reward: 10, Score: -3175.25, Episode: 1, Step: 1414
State: [[0.40468019 1.         0.18925385 1.         0.25       0.75
  0.5       ]], Action: 0, Reward: 10, Score: -3165.25, Episode: 1, Step: 1415
State: [[0.3997178  1.         0.22024792 1.         0.25       0.75
  0.25      ]], Action: 0, Reward: 10, Score: -3155.25, Episode: 1, Step: 1416
State: [[0.40481627 1.         0.45820889 1.         0.25       0.75
  0.        ]], Action: 0, Reward: 10, Score: -3145.25, Episode: 1, Step: 1417
State: [[ 0.42031852  1.          0.54245095  1.          0.25        0.75
  -0.25      ]], Action: 3, Reward: -5, Score: -3150.25, Episode: 1, Step: 1418
State: [[ 0.41699206  1.          0.4976296   1.          0.25        0.75
  -0.5       ]], Action: 3, Reward: -5, Score: -3155.25, Episode: 1, Step: 1419
State: [[ 0.40952426  1.          0.27703993  1.          0.25        0.75
  -0.75      ]], Action: 3, Reward: -5, Score: -3160.25, Episode: 1, Step: 1420
State: [[ 0.39671548  1.          0.21332042  1.          0.25        0.75
  -1.        ]], Action: 3, Reward: -5, Score: -3165.25, Episode: 1, Step: 1421
State: [[ 0.38446792  1.          0.1691771   1.          0.25        0.75
  -1.25      ]], Action: 3, Reward: -5, Score: -3170.25, Episode: 1, Step: 1422
State: [[0.37675054 1.         0.13277274 0.50109315 0.25       0.75
